Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Ambos sexos	16 País Vasco	Menores de 25 años	2022T1	34,59
Ambos sexos	16 País Vasco	Menores de 25 años	2021T4	34,28
Ambos sexos	16 País Vasco	Menores de 25 años	2021T3	37,79
Ambos sexos	16 País Vasco	Menores de 25 años	2021T2	34,7
Ambos sexos	16 País Vasco	Menores de 25 años	2021T1	28,4
Ambos sexos	16 País Vasco	25 y más años	2023T4	60,07
Ambos sexos	16 País Vasco	25 y más años	2023T3	59,78
Ambos sexos	16 País Vasco	25 y más años	2023T2	59,53
Ambos sexos	16 País Vasco	25 y más años	2023T1	58,82
Ambos sexos	16 País Vasco	25 y más años	2022T4	59,17
Ambos sexos	16 País Vasco	25 y más años	2022T3	59,48
Ambos sexos	16 País Vasco	25 y más años	2022T2	58,08
Ambos sexos	16 País Vasco	25 y más años	2022T1	59,3
Ambos sexos	16 País Vasco	25 y más años	2021T4	59,44
Ambos sexos	16 País Vasco	25 y más años	2021T3	58,89
Ambos sexos	16 País Vasco	25 y más años	2021T2	57,7
Ambos sexos	16 País Vasco	25 y más años	2021T1	58,07
Ambos sexos	16 País Vasco	De 16 a 19 años	2023T4	7
Ambos sexos	16 País Vasco	De 16 a 19 años	2023T3	11,08
Ambos sexos	16 País Vasco	De 16 a 19 años	2023T2	15,95
Ambos sexos	16 País Vasco	De 16 a 19 años	2023T1	6,84
Ambos sexos	16 País Vasco	De 16 a 19 años	2022T4	10,7
Ambos sexos	16 País Vasco	De 16 a 19 años	2022T3	13,25
Ambos sexos	16 País Vasco	De 16 a 19 años	2022T2	13,27
Ambos sexos	16 País Vasco	De 16 a 19 años	2022T1	10,98
Ambos sexos	16 País Vasco	De 16 a 19 años	2021T4	13,11
Ambos sexos	16 País Vasco	De 16 a 19 años	2021T3	13,96
Ambos sexos	16 País Vasco	De 16 a 19 años	2021T2	12,99
Ambos sexos	16 País Vasco	De 16 a 19 años	2021T1	6,27
Ambos sexos	16 País Vasco	De 20 a 24 años	2023T4	54,2
Ambos sexos	16 País Vasco	De 20 a 24 años	2023T3	56,61
Ambos sexos	16 País Vasco	De 20 a 24 años	2023T2	49,5
Ambos sexos	16 País Vasco	De 20 a 24 años	2023T1	49,49
Ambos sexos	16 País Vasco	De 20 a 24 años	2022T4	49,66
Ambos sexos	16 País Vasco	De 20 a 24 años	2022T3	50,87
Ambos sexos	16 País Vasco	De 20 a 24 años	2022T2	53,29
Ambos sexos	16 País Vasco	De 20 a 24 años	2022T1	54,97
Ambos sexos	16 País Vasco	De 20 a 24 años	2021T4	53,02
Ambos sexos	16 País Vasco	De 20 a 24 años	2021T3	58,48
Ambos sexos	16 País Vasco	De 20 a 24 años	2021T2	52,74
Ambos sexos	16 País Vasco	De 20 a 24 años	2021T1	46,81
Ambos sexos	16 País Vasco	De 25 a 54 años	2023T4	90,03
Ambos sexos	16 País Vasco	De 25 a 54 años	2023T3	89,83
Ambos sexos	16 País Vasco	De 25 a 54 años	2023T2	89,86
Ambos sexos	16 País Vasco	De 25 a 54 años	2023T1	89,2
Ambos sexos	16 País Vasco	De 25 a 54 años	2022T4	90,46
Ambos sexos	16 País Vasco	De 25 a 54 años	2022T3	89,19
Ambos sexos	16 País Vasco	De 25 a 54 años	2022T2	88,16
Ambos sexos	16 País Vasco	De 25 a 54 años	2022T1	89,47
Ambos sexos	16 País Vasco	De 25 a 54 años	2021T4	89,14
Ambos sexos	16 País Vasco	De 25 a 54 años	2021T3	89,28
Ambos sexos	16 País Vasco	De 25 a 54 años	2021T2	86,99
Ambos sexos	16 País Vasco	De 25 a 54 años	2021T1	87,48
Ambos sexos	16 País Vasco	55 y más años	2023T4	30,47
Ambos sexos	16 País Vasco	55 y más años	2023T3	29,96
Ambos sexos	16 País Vasco	55 y más años	2023T2	29,29
Ambos sexos	16 País Vasco	55 y más años	2023T1	28,38
Ambos sexos	16 País Vasco	55 y más años	2022T4	27,69
Ambos sexos	16 País Vasco	55 y más años	2022T3	29,46
Ambos sexos	16 País Vasco	55 y más años	2022T2	27,55
Ambos sexos	16 País Vasco	55 y más años	2022T1	28,53
Ambos sexos	16 País Vasco	55 y más años	2021T4	28,96
Ambos sexos	16 País Vasco	55 y más años	2021T3	27,45
Ambos sexos	16 País Vasco	55 y más años	2021T2	27,12
Ambos sexos	16 País Vasco	55 y más años	2021T1	27,09
Ambos sexos	17 Rioja, La	Total	2023T4	58,46
Ambos sexos	17 Rioja, La	Total	2023T3	60,02
Ambos sexos	17 Rioja, La	Total	2023T2	59,21
Ambos sexos	17 Rioja, La	Total	2023T1	59,59
Ambos sexos	17 Rioja, La	Total	2022T4	59,71
Ambos sexos	17 Rioja, La	Total	2022T3	59,39
Ambos sexos	17 Rioja, La	Total	2022T2	60,27
Ambos sexos	17 Rioja, La	Total	2022T1	59,99
Ambos sexos	17 Rioja, La	Total	2021T4	59,73
Ambos sexos	17 Rioja, La	Total	2021T3	60,6
Ambos sexos	17 Rioja, La	Total	2021T2	60,83
Ambos sexos	17 Rioja, La	Total	2021T1	58,61
Ambos sexos	17 Rioja, La	Menores de 25 años	2023T4	30,38
Ambos sexos	17 Rioja, La	Menores de 25 años	2023T3	38,24
Ambos sexos	17 Rioja, La	Menores de 25 años	2023T2	34,19
Ambos sexos	17 Rioja, La	Menores de 25 años	2023T1	33,14
Ambos sexos	17 Rioja, La	Menores de 25 años	2022T4	31,51
Ambos sexos	17 Rioja, La	Menores de 25 años	2022T3	34,63
Ambos sexos	17 Rioja, La	Menores de 25 años	2022T2	35,41
Ambos sexos	17 Rioja, La	Menores de 25 años	2022T1	35,72
Ambos sexos	17 Rioja, La	Menores de 25 años	2021T4	32
Ambos sexos	17 Rioja, La	Menores de 25 años	2021T3	41,92
Ambos sexos	17 Rioja, La	Menores de 25 años	2021T2	40,24
Ambos sexos	17 Rioja, La	Menores de 25 años	2021T1	31,06
Ambos sexos	17 Rioja, La	25 y más años	2023T4	62,03
Ambos sexos	17 Rioja, La	25 y más años	2023T3	62,77
Ambos sexos	17 Rioja, La	25 y más años	2023T2	62,33
Ambos sexos	17 Rioja, La	25 y más años	2023T1	62,93
Ambos sexos	17 Rioja, La	25 y más años	2022T4	63,18
Ambos sexos	17 Rioja, La	25 y más años	2022T3	62,4
Ambos sexos	17 Rioja, La	25 y más años	2022T2	63,2
Ambos sexos	17 Rioja, La	25 y más años	2022T1	62,82
Ambos sexos	17 Rioja, La	25 y más años	2021T4	63,01
Ambos sexos	17 Rioja, La	25 y más años	2021T3	62,8
Ambos sexos	17 Rioja, La	25 y más años	2021T2	63,3
Ambos sexos	17 Rioja, La	25 y más años	2021T1	61,9
Ambos sexos	17 Rioja, La	De 16 a 19 años	2023T4	14,68
Ambos sexos	17 Rioja, La	De 16 a 19 años	2023T3	18,69
Ambos sexos	17 Rioja, La	De 16 a 19 años	2023T2	15,5
Ambos sexos	17 Rioja, La	De 16 a 19 años	2023T1	9,11
Ambos sexos	17 Rioja, La	De 16 a 19 años	2022T4	8,35
Ambos sexos	17 Rioja, La	De 16 a 19 años	2022T3	16,31
Ambos sexos	17 Rioja, La	De 16 a 19 años	2022T2	13,57
Ambos sexos	17 Rioja, La	De 16 a 19 años	2022T1	15,27
Ambos sexos	17 Rioja, La	De 16 a 19 años	2021T4	8,43
Ambos sexos	17 Rioja, La	De 16 a 19 años	2021T3	20,18
Ambos sexos	17 Rioja, La	De 16 a 19 años	2021T2	18,89
Ambos sexos	17 Rioja, La	De 16 a 19 años	2021T1	9,01
Ambos sexos	17 Rioja, La	De 20 a 24 años	2023T4	43,9
Ambos sexos	17 Rioja, La	De 20 a 24 años	2023T3	55
Ambos sexos	17 Rioja, La	De 20 a 24 años	2023T2	50,18
Ambos sexos	17 Rioja, La	De 20 a 24 años	2023T1	54,71
Ambos sexos	17 Rioja, La	De 20 a 24 años	2022T4	51,43
Ambos sexos	17 Rioja, La	De 20 a 24 años	2022T3	50,05
Ambos sexos	17 Rioja, La	De 20 a 24 años	2022T2	52,81
Ambos sexos	17 Rioja, La	De 20 a 24 años	2022T1	51,82
Ambos sexos	17 Rioja, La	De 20 a 24 años	2021T4	51,13
Ambos sexos	17 Rioja, La	De 20 a 24 años	2021T3	59,5
Ambos sexos	17 Rioja, La	De 20 a 24 años	2021T2	58,26
Ambos sexos	17 Rioja, La	De 20 a 24 años	2021T1	49,84
Ambos sexos	17 Rioja, La	De 25 a 54 años	2023T4	89,67
Ambos sexos	17 Rioja, La	De 25 a 54 años	2023T3	90,55
Ambos sexos	17 Rioja, La	De 25 a 54 años	2023T2	89,64
Ambos sexos	17 Rioja, La	De 25 a 54 años	2023T1	90,99
Ambos sexos	17 Rioja, La	De 25 a 54 años	2022T4	91,06
Ambos sexos	17 Rioja, La	De 25 a 54 años	2022T3	90,35
Ambos sexos	17 Rioja, La	De 25 a 54 años	2022T2	91,45
Ambos sexos	17 Rioja, La	De 25 a 54 años	2022T1	91,14
Ambos sexos	17 Rioja, La	De 25 a 54 años	2021T4	92,12
Ambos sexos	17 Rioja, La	De 25 a 54 años	2021T3	90,54
Ambos sexos	17 Rioja, La	De 25 a 54 años	2021T2	91,29
Ambos sexos	17 Rioja, La	De 25 a 54 años	2021T1	89,55
Ambos sexos	17 Rioja, La	55 y más años	2023T4	31,67
Ambos sexos	17 Rioja, La	55 y más años	2023T3	32,11
Ambos sexos	17 Rioja, La	55 y más años	2023T2	32,07
Ambos sexos	17 Rioja, La	55 y más años	2023T1	31,7
Ambos sexos	17 Rioja, La	55 y más años	2022T4	31,99
Ambos sexos	17 Rioja, La	55 y más años	2022T3	30,97
Ambos sexos	17 Rioja, La	55 y más años	2022T2	31,29
Ambos sexos	17 Rioja, La	55 y más años	2022T1	30,66
Ambos sexos	17 Rioja, La	55 y más años	2021T4	29,75
Ambos sexos	17 Rioja, La	55 y más años	2021T3	30,87
Ambos sexos	17 Rioja, La	55 y más años	2021T2	30,81
Ambos sexos	17 Rioja, La	55 y más años	2021T1	29,59
Ambos sexos	18 Ceuta	Total	2023T4	59,06
Ambos sexos	18 Ceuta	Total	2023T3	63,63
Ambos sexos	18 Ceuta	Total	2023T2	61,29
Ambos sexos	18 Ceuta	Total	2023T1	61,27
Ambos sexos	18 Ceuta	Total	2022T4	63,97
Ambos sexos	18 Ceuta	Total	2022T3	62,53
Ambos sexos	18 Ceuta	Total	2022T2	60,44
Ambos sexos	18 Ceuta	Total	2022T1	61,13
Ambos sexos	18 Ceuta	Total	2021T4	56,41
Ambos sexos	18 Ceuta	Total	2021T3	55,7
Ambos sexos	18 Ceuta	Total	2021T2	56,46
Ambos sexos	18 Ceuta	Total	2021T1	54,88
Ambos sexos	18 Ceuta	Menores de 25 años	2023T4	32,59
Ambos sexos	18 Ceuta	Menores de 25 años	2023T3	38,84
Ambos sexos	18 Ceuta	Menores de 25 años	2023T2	30,15
Ambos sexos	18 Ceuta	Menores de 25 años	2023T1	37,9
Ambos sexos	18 Ceuta	Menores de 25 años	2022T4	50,58
Ambos sexos	18 Ceuta	Menores de 25 años	2022T3	38,16
Ambos sexos	18 Ceuta	Menores de 25 años	2022T2	36,81
Ambos sexos	18 Ceuta	Menores de 25 años	2022T1	39,18
Ambos sexos	18 Ceuta	Menores de 25 años	2021T4	29,01
Ambos sexos	18 Ceuta	Menores de 25 años	2021T3	29,07
Ambos sexos	18 Ceuta	Menores de 25 años	2021T2	23,75
Ambos sexos	18 Ceuta	Menores de 25 años	2021T1	34,94
Ambos sexos	18 Ceuta	25 y más años	2023T4	64,08
Ambos sexos	18 Ceuta	25 y más años	2023T3	68,34
Ambos sexos	18 Ceuta	25 y más años	2023T2	66,73
Ambos sexos	18 Ceuta	25 y más años	2023T1	65,1
Ambos sexos	18 Ceuta	25 y más años	2022T4	66,78
Ambos sexos	18 Ceuta	25 y más años	2022T3	67,21
Ambos sexos	18 Ceuta	25 y más años	2022T2	64,5
Ambos sexos	18 Ceuta	25 y más años	2022T1	65,2
Ambos sexos	18 Ceuta	25 y más años	2021T4	61,6
Ambos sexos	18 Ceuta	25 y más años	2021T3	61,64
Ambos sexos	18 Ceuta	25 y más años	2021T2	62,63
Ambos sexos	18 Ceuta	25 y más años	2021T1	58,47
Ambos sexos	18 Ceuta	De 16 a 19 años	2023T4	21,65
Ambos sexos	18 Ceuta	De 16 a 19 años	2023T3	13
Ambos sexos	18 Ceuta	De 16 a 19 años	2023T2	8,22
Ambos sexos	18 Ceuta	De 16 a 19 años	2023T1	19,53
Ambos sexos	18 Ceuta	De 16 a 19 años	2022T4	31,6
Ambos sexos	18 Ceuta	De 16 a 19 años	2022T3	22,52
Ambos sexos	18 Ceuta	De 16 a 19 años	2022T2	20,55
Ambos sexos	18 Ceuta	De 16 a 19 años	2022T1	26,21
Ambos sexos	18 Ceuta	De 16 a 19 años	2021T4	10,74
Ambos sexos	18 Ceuta	De 16 a 19 años	2021T3	7,2
Ambos sexos	18 Ceuta	De 16 a 19 años	2021T2	6,6
Ambos sexos	18 Ceuta	De 16 a 19 años	2021T1	6,77
Ambos sexos	18 Ceuta	De 20 a 24 años	2023T4	46,71
Ambos sexos	18 Ceuta	De 20 a 24 años	2023T3	73,51
Ambos sexos	18 Ceuta	De 20 a 24 años	2023T2	60,53
Ambos sexos	18 Ceuta	De 20 a 24 años	2023T1	53,28
Ambos sexos	18 Ceuta	De 20 a 24 años	2022T4	68,53
Ambos sexos	18 Ceuta	De 20 a 24 años	2022T3	52,48
Ambos sexos	18 Ceuta	De 20 a 24 años	2022T2	47,85
Ambos sexos	18 Ceuta	De 20 a 24 años	2022T1	49,63
Ambos sexos	18 Ceuta	De 20 a 24 años	2021T4	46,52
Ambos sexos	18 Ceuta	De 20 a 24 años	2021T3	49,51
Ambos sexos	18 Ceuta	De 20 a 24 años	2021T2	32,95
Ambos sexos	18 Ceuta	De 20 a 24 años	2021T1	50,99
Ambos sexos	18 Ceuta	De 25 a 54 años	2023T4	83,06
Ambos sexos	18 Ceuta	De 25 a 54 años	2023T3	85,57
Ambos sexos	18 Ceuta	De 25 a 54 años	2023T2	84,31
Ambos sexos	18 Ceuta	De 25 a 54 años	2023T1	82,78
Ambos sexos	18 Ceuta	De 25 a 54 años	2022T4	83,27
Ambos sexos	18 Ceuta	De 25 a 54 años	2022T3	84,21
Ambos sexos	18 Ceuta	De 25 a 54 años	2022T2	82,48
Ambos sexos	18 Ceuta	De 25 a 54 años	2022T1	84,52
Ambos sexos	18 Ceuta	De 25 a 54 años	2021T4	77,85
Ambos sexos	18 Ceuta	De 25 a 54 años	2021T3	77,44
Ambos sexos	18 Ceuta	De 25 a 54 años	2021T2	80,67
Ambos sexos	18 Ceuta	De 25 a 54 años	2021T1	78,49
Ambos sexos	18 Ceuta	55 y más años	2023T4	31,3
Ambos sexos	18 Ceuta	55 y más años	2023T3	37,81
Ambos sexos	18 Ceuta	55 y más años	2023T2	38,36
Ambos sexos	18 Ceuta	55 y más años	2023T1	36,38
Ambos sexos	18 Ceuta	55 y más años	2022T4	40,6
Ambos sexos	18 Ceuta	55 y más años	2022T3	39,97
Ambos sexos	18 Ceuta	55 y más años	2022T2	39,97
Ambos sexos	18 Ceuta	55 y más años	2022T1	38,79
Ambos sexos	18 Ceuta	55 y más años	2021T4	39,4
Ambos sexos	18 Ceuta	55 y más años	2021T3	41,37
Ambos sexos	18 Ceuta	55 y más años	2021T2	39,52
Ambos sexos	18 Ceuta	55 y más años	2021T1	34,49
Ambos sexos	19 Melilla	Total	2023T4	58,62
Ambos sexos	19 Melilla	Total	2023T3	57,77
Ambos sexos	19 Melilla	Total	2023T2	56,69
Ambos sexos	19 Melilla	Total	2023T1	56,09
Ambos sexos	19 Melilla	Total	2022T4	58,6
Ambos sexos	19 Melilla	Total	2022T3	61,08
Ambos sexos	19 Melilla	Total	2022T2	63,11
Ambos sexos	19 Melilla	Total	2022T1	63,44
Ambos sexos	19 Melilla	Total	2021T4	63,8
Ambos sexos	19 Melilla	Total	2021T3	63,19
Ambos sexos	19 Melilla	Total	2021T2	63
Ambos sexos	19 Melilla	Total	2021T1	63,24
Ambos sexos	19 Melilla	Menores de 25 años	2023T4	40,21
Ambos sexos	19 Melilla	Menores de 25 años	2023T3	41,31
Ambos sexos	19 Melilla	Menores de 25 años	2023T2	34,16
Ambos sexos	19 Melilla	Menores de 25 años	2023T1	33,44
Ambos sexos	19 Melilla	Menores de 25 años	2022T4	31,62
Ambos sexos	19 Melilla	Menores de 25 años	2022T3	37,18
Ambos sexos	19 Melilla	Menores de 25 años	2022T2	38,77
Ambos sexos	19 Melilla	Menores de 25 años	2022T1	39,3
Ambos sexos	19 Melilla	Menores de 25 años	2021T4	28,55
Ambos sexos	19 Melilla	Menores de 25 años	2021T3	30,42
Ambos sexos	19 Melilla	Menores de 25 años	2021T2	34,93
Ambos sexos	19 Melilla	Menores de 25 años	2021T1	29,15
Ambos sexos	19 Melilla	25 y más años	2023T4	62,31
Ambos sexos	19 Melilla	25 y más años	2023T3	60,86
Ambos sexos	19 Melilla	25 y más años	2023T2	61,48
Ambos sexos	19 Melilla	25 y más años	2023T1	61,11
Ambos sexos	19 Melilla	25 y más años	2022T4	63,81
Ambos sexos	19 Melilla	25 y más años	2022T3	65,48
Ambos sexos	19 Melilla	25 y más años	2022T2	67,86
Ambos sexos	19 Melilla	25 y más años	2022T1	68,08
Ambos sexos	19 Melilla	25 y más años	2021T4	70,68
Ambos sexos	19 Melilla	25 y más años	2021T3	68,5
Ambos sexos	19 Melilla	25 y más años	2021T2	68,28
Ambos sexos	19 Melilla	25 y más años	2021T1	69,85
Ambos sexos	19 Melilla	De 16 a 19 años	2023T4	8,74
Ambos sexos	19 Melilla	De 16 a 19 años	2023T3	17,15
Ambos sexos	19 Melilla	De 16 a 19 años	2023T2	9,07
Ambos sexos	19 Melilla	De 16 a 19 años	2023T1	3,07
Ambos sexos	19 Melilla	De 16 a 19 años	2022T4	..
Ambos sexos	19 Melilla	De 16 a 19 años	2022T3	4,05
Ambos sexos	19 Melilla	De 16 a 19 años	2022T2	4,19
Ambos sexos	19 Melilla	De 16 a 19 años	2022T1	7,53
Ambos sexos	19 Melilla	De 16 a 19 años	2021T4	4,2
Ambos sexos	19 Melilla	De 16 a 19 años	2021T3	5,17
Ambos sexos	19 Melilla	De 16 a 19 años	2021T2	8,25
Ambos sexos	19 Melilla	De 16 a 19 años	2021T1	14,07
Ambos sexos	19 Melilla	De 20 a 24 años	2023T4	58,59
Ambos sexos	19 Melilla	De 20 a 24 años	2023T3	52
Ambos sexos	19 Melilla	De 20 a 24 años	2023T2	44,53
Ambos sexos	19 Melilla	De 20 a 24 años	2023T1	48,12
Ambos sexos	19 Melilla	De 20 a 24 años	2022T4	50,33
Ambos sexos	19 Melilla	De 20 a 24 años	2022T3	61,08
Ambos sexos	19 Melilla	De 20 a 24 años	2022T2	66,59
Ambos sexos	19 Melilla	De 20 a 24 años	2022T1	63,72
Ambos sexos	19 Melilla	De 20 a 24 años	2021T4	51,15
Ambos sexos	19 Melilla	De 20 a 24 años	2021T3	54,84
Ambos sexos	19 Melilla	De 20 a 24 años	2021T2	61,15
Ambos sexos	19 Melilla	De 20 a 24 años	2021T1	41,39
Ambos sexos	19 Melilla	De 25 a 54 años	2023T4	82,92
Ambos sexos	19 Melilla	De 25 a 54 años	2023T3	80,88
Ambos sexos	19 Melilla	De 25 a 54 años	2023T2	79,07
Ambos sexos	19 Melilla	De 25 a 54 años	2023T1	77,3
Ambos sexos	19 Melilla	De 25 a 54 años	2022T4	82,2
Ambos sexos	19 Melilla	De 25 a 54 años	2022T3	82,17
Ambos sexos	19 Melilla	De 25 a 54 años	2022T2	82,47
Ambos sexos	19 Melilla	De 25 a 54 años	2022T1	82,06
Ambos sexos	19 Melilla	De 25 a 54 años	2021T4	88,07
Ambos sexos	19 Melilla	De 25 a 54 años	2021T3	83,5
Ambos sexos	19 Melilla	De 25 a 54 años	2021T2	81,74
Ambos sexos	19 Melilla	De 25 a 54 años	2021T1	83,02
Ambos sexos	19 Melilla	55 y más años	2023T4	33,18
Ambos sexos	19 Melilla	55 y más años	2023T3	33,04
Ambos sexos	19 Melilla	55 y más años	2023T2	34,34
Ambos sexos	19 Melilla	55 y más años	2023T1	36,06
Ambos sexos	19 Melilla	55 y más años	2022T4	34,29
Ambos sexos	19 Melilla	55 y más años	2022T3	38,66
Ambos sexos	19 Melilla	55 y más años	2022T2	39,38
Ambos sexos	19 Melilla	55 y más años	2022T1	40,47
Ambos sexos	19 Melilla	55 y más años	2021T4	35,95
Ambos sexos	19 Melilla	55 y más años	2021T3	36,33
Ambos sexos	19 Melilla	55 y más años	2021T2	38,36
Ambos sexos	19 Melilla	55 y más años	2021T1	37,4
Hombres	Total Nacional	Total	2023T4	63,69
Hombres	Total Nacional	Total	2023T3	64,41
Hombres	Total Nacional	Total	2023T2	63,93
Hombres	Total Nacional	Total	2023T1	63,18
Hombres	Total Nacional	Total	2022T4	63,53
Hombres	Total Nacional	Total	2022T3	64,19
Hombres	Total Nacional	Total	2022T2	63,73
Hombres	Total Nacional	Total	2022T1	63,53
Hombres	Total Nacional	Total	2021T4	63,65
Hombres	Total Nacional	Total	2021T3	64,31
Hombres	Total Nacional	Total	2021T2	63,59
Hombres	Total Nacional	Total	2021T1	62,74
Hombres	Total Nacional	Menores de 25 años	2023T4	38,61
Hombres	Total Nacional	Menores de 25 años	2023T3	43,06
Hombres	Total Nacional	Menores de 25 años	2023T2	39,18
Hombres	Total Nacional	Menores de 25 años	2023T1	36,29
Hombres	Total Nacional	Menores de 25 años	2022T4	37,42
Hombres	Total Nacional	Menores de 25 años	2022T3	41,59
Hombres	Total Nacional	Menores de 25 años	2022T2	38,87
Hombres	Total Nacional	Menores de 25 años	2022T1	36,65
Hombres	Total Nacional	Menores de 25 años	2021T4	35,43
Hombres	Total Nacional	Menores de 25 años	2021T3	40,49
Hombres	Total Nacional	Menores de 25 años	2021T2	37,6
Hombres	Total Nacional	Menores de 25 años	2021T1	34,62
Hombres	Total Nacional	25 y más años	2023T4	67,15
Hombres	Total Nacional	25 y más años	2023T3	67,31
Hombres	Total Nacional	25 y más años	2023T2	67,28
Hombres	Total Nacional	25 y más años	2023T1	66,83
Hombres	Total Nacional	25 y más años	2022T4	67,06
Hombres	Total Nacional	25 y más años	2022T3	67,21
Hombres	Total Nacional	25 y más años	2022T2	67,04
Hombres	Total Nacional	25 y más años	2022T1	67,06
Hombres	Total Nacional	25 y más años	2021T4	67,34
Hombres	Total Nacional	25 y más años	2021T3	67,42
Hombres	Total Nacional	25 y más años	2021T2	66,98
Hombres	Total Nacional	25 y más años	2021T1	66,38
Hombres	Total Nacional	De 16 a 19 años	2023T4	15,12
Hombres	Total Nacional	De 16 a 19 años	2023T3	19,09
Hombres	Total Nacional	De 16 a 19 años	2023T2	15,3
Hombres	Total Nacional	De 16 a 19 años	2023T1	13,39
Hombres	Total Nacional	De 16 a 19 años	2022T4	15,01
Hombres	Total Nacional	De 16 a 19 años	2022T3	17,68
Hombres	Total Nacional	De 16 a 19 años	2022T2	15,84
Hombres	Total Nacional	De 16 a 19 años	2022T1	14,47
Hombres	Total Nacional	De 16 a 19 años	2021T4	13,29
Hombres	Total Nacional	De 16 a 19 años	2021T3	17,16
Hombres	Total Nacional	De 16 a 19 años	2021T2	15,25
Hombres	Total Nacional	De 16 a 19 años	2021T1	11,55
Hombres	Total Nacional	De 20 a 24 años	2023T4	57,85
Hombres	Total Nacional	De 20 a 24 años	2023T3	62,27
Hombres	Total Nacional	De 20 a 24 años	2023T2	58,39
Hombres	Total Nacional	De 20 a 24 años	2023T1	55,16
Hombres	Total Nacional	De 20 a 24 años	2022T4	55,91
Hombres	Total Nacional	De 20 a 24 años	2022T3	61,18
Hombres	Total Nacional	De 20 a 24 años	2022T2	57,78
Hombres	Total Nacional	De 20 a 24 años	2022T1	54,68
Hombres	Total Nacional	De 20 a 24 años	2021T4	53,48
Hombres	Total Nacional	De 20 a 24 años	2021T3	59,64
Hombres	Total Nacional	De 20 a 24 años	2021T2	55,91
Hombres	Total Nacional	De 20 a 24 años	2021T1	53,43
Hombres	Total Nacional	De 25 a 54 años	2023T4	91,74
Hombres	Total Nacional	De 25 a 54 años	2023T3	91,64
Hombres	Total Nacional	De 25 a 54 años	2023T2	91,96
Hombres	Total Nacional	De 25 a 54 años	2023T1	91,32
Hombres	Total Nacional	De 25 a 54 años	2022T4	91,67
Hombres	Total Nacional	De 25 a 54 años	2022T3	91,7
Hombres	Total Nacional	De 25 a 54 años	2022T2	91,53
Hombres	Total Nacional	De 25 a 54 años	2022T1	91,56
Hombres	Total Nacional	De 25 a 54 años	2021T4	91,64
Hombres	Total Nacional	De 25 a 54 años	2021T3	91,77
Hombres	Total Nacional	De 25 a 54 años	2021T2	91,35
Hombres	Total Nacional	De 25 a 54 años	2021T1	90,36
Hombres	Total Nacional	55 y más años	2023T4	35,11
Hombres	Total Nacional	55 y más años	2023T3	35,47
Hombres	Total Nacional	55 y más años	2023T2	34,84
Hombres	Total Nacional	55 y más años	2023T1	34,49
Hombres	Total Nacional	55 y más años	2022T4	34,42
Hombres	Total Nacional	55 y más años	2022T3	34,55
Hombres	Total Nacional	55 y más años	2022T2	34,21
